Lat,Long,Data,Cliente,Fazenda,Talhão,Gleba,Cultura,Variedade,Data de plantio,Data de colheita,Acúmulo de chuva (mm),Média de produção Kg/Ha (Balança),Kg/Ha
-19.39570965,-47.38391781,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14902,10/10/2024,03/03/2025,870,3,3.532872
-19.39584005,-47.38429745,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14903,10/10/2024,03/03/2025,870,3,3.5358953
-19.39640732,-47.38436731,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14904,10/10/2024,03/03/2025,870,3,3.547879
-19.39555642,-47.38426252,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14905,10/10/2024,03/03/2025,870,3,3.5485888
-19.39622828,-47.38364839,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14906,10/10/2024,03/03/2025,870,3,3.5513659
-19.39586803,-47.38378582,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14907,10/10/2024,03/03/2025,870,3,3.5566373
-19.39575311,-47.38404435,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14908,10/10/2024,03/03/2025,870,3,3.560757
-19.39624893,-47.3844993,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14909,10/10/2024,03/03/2025,870,3,3.5847669
-19.39575828,-47.38425708,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14910,10/10/2024,03/03/2025,870,3,3.5976274
-19.39591667,-47.38412509,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14911,10/10/2024,03/03/2025,870,3,3.6029353
-19.39631006,-47.38368876,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14912,10/10/2024,03/03/2025,870,3,3.6089144
-19.39567134,-47.38400399,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14913,10/10/2024,03/03/2025,870,3,3.6251152
-19.39573029,-47.38476871,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14914,10/10/2024,03/03/2025,870,3,3.6323416
-19.39599328,-47.38395273,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14915,10/10/2024,03/03/2025,870,3,3.641035
-19.39475713,-47.38628499,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14916,10/10/2024,03/03/2025,870,3,3.648967
-19.39595497,-47.38403891,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14917,10/10/2024,03/03/2025,870,3,3.6494315
-19.39644563,-47.38428113,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14918,10/10/2024,03/03/2025,870,3,3.662857
-19.3956765,-47.38421671,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14919,10/10/2024,03/03/2025,870,3,3.6631777
-19.3964353,-47.38385567,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14920,10/10/2024,03/03/2025,870,3,3.666503
-19.39592699,-47.38455055,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14921,10/10/2024,03/03/2025,870,3,3.688142
-19.39551811,-47.3843487,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14922,10/10/2024,03/03/2025,870,3,3.6904502
-19.39479544,-47.38619881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14923,10/10/2024,03/03/2025,870,3,3.6910455
-19.39540319,-47.38460724,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14924,10/10/2024,03/03/2025,870,3,3.692413
-19.39594981,-47.38382619,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14925,10/10/2024,03/03/2025,870,3,3.697126
-19.39582973,-47.383872,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14926,10/10/2024,03/03/2025,870,3,3.705884
-19.39559473,-47.38417634,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14927,10/10/2024,03/03/2025,870,3,3.711072
-19.39628724,-47.38441312,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14928,10/10/2024,03/03/2025,870,3,3.7131128
-19.3959115,-47.38391237,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14929,10/10/2024,03/03/2025,870,3,3.7171767
-19.39599844,-47.38416546,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14930,10/10/2024,03/03/2025,870,3,3.7243445
-19.39598812,-47.38374001,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14931,10/10/2024,03/03/2025,870,3,3.7263358
-19.39606989,-47.38378038,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14932,10/10/2024,03/03/2025,870,3,3.7265851
-19.39603675,-47.38407928,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14933,10/10/2024,03/03/2025,870,3,3.747678
-19.39588868,-47.38463673,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14934,10/10/2024,03/03/2025,870,3,3.7591197
-19.39639183,-47.38372913,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14935,10/10/2024,03/03/2025,870,3,3.765136
-19.39563303,-47.38409016,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14936,10/10/2024,03/03/2025,870,3,3.765418
-19.39571481,-47.38413053,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14937,10/10/2024,03/03/2025,870,3,3.769787
-19.39585038,-47.38472291,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14938,10/10/2024,03/03/2025,870,3,3.7702715
-19.3957686,-47.38468254,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14939,10/10/2024,03/03/2025,870,3,3.771735
-19.39528311,-47.38465305,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14940,10/10/2024,03/03/2025,870,3,3.7827244
-19.39600877,-47.38459092,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14941,10/10/2024,03/03/2025,870,3,3.7917929
-19.39632554,-47.38432694,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14942,10/10/2024,03/03/2025,870,3,3.8099892
-19.39596013,-47.38425164,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14943,10/10/2024,03/03/2025,870,3,3.8305511
-19.39604707,-47.38450474,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14944,10/10/2024,03/03/2025,870,3,3.8358307
-19.39616715,-47.38445893,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14945,10/10/2024,03/03/2025,870,3,3.846899
-19.39551295,-47.38413597,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14946,10/10/2024,03/03/2025,870,3,3.8763552
-19.39580691,-47.38459636,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14947,10/10/2024,03/03/2025,870,3,3.8792489
-19.39584521,-47.38451018,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14948,10/10/2024,03/03/2025,870,3,3.941504
-19.39635869,-47.38402803,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14949,10/10/2024,03/03/2025,870,3,3.9464486
-19.39592183,-47.38433782,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14950,10/10/2024,03/03/2025,870,3,3.9485276
-19.39608538,-47.38441856,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14951,10/10/2024,03/03/2025,870,3,3.9586554
-19.39635352,-47.38381531,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14952,10/10/2024,03/03/2025,870,3,3.961335
-19.39547464,-47.38422215,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14953,10/10/2024,03/03/2025,870,3,3.979113
-19.39612369,-47.38433238,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14954,10/10/2024,03/03/2025,870,3,3.9923258
-19.39547981,-47.38443488,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14955,10/10/2024,03/03/2025,870,3,4.010566
-19.39603159,-47.38386656,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14956,10/10/2024,03/03/2025,870,3,4.011422
-19.39620546,-47.38437275,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14957,10/10/2024,03/03/2025,870,3,4.0199695
-19.39639699,-47.38394185,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14958,10/10/2024,03/03/2025,870,3,4.022926
-19.3962003,-47.38416002,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14959,10/10/2024,03/03/2025,870,3,4.029479
-19.39632038,-47.38411421,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14960,10/10/2024,03/03/2025,870,3,4.038385
-19.39588352,-47.384424,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14961,10/10/2024,03/03/2025,870,3,4.0543985
-19.39624377,-47.38428657,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14962,10/10/2024,03/03/2025,870,3,4.0614524
-19.39520134,-47.38461268,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14963,10/10/2024,03/03/2025,870,3,4.067339
-19.39611852,-47.38411965,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14964,10/10/2024,03/03/2025,870,3,4.071026
-19.39607505,-47.3839931,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14965,10/10/2024,03/03/2025,870,3,4.080884
-19.39636385,-47.38424076,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14966,10/10/2024,03/03/2025,870,3,4.100356
-19.39555126,-47.38404979,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14967,10/10/2024,03/03/2025,870,3,4.1004996
-19.39628207,-47.38420039,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14968,10/10/2024,03/03/2025,870,3,4.140266
-19.3959653,-47.38446437,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14969,10/10/2024,03/03/2025,870,3,4.142571
-19.39615683,-47.38403347,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14970,10/10/2024,03/03/2025,870,3,4.1737366
-19.3954415,-47.38452106,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14971,10/10/2024,03/03/2025,870,3,4.1749964
-19.3961082,-47.3836942,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14972,10/10/2024,03/03/2025,870,3,4.181897
-19.39532142,-47.38456687,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14973,10/10/2024,03/03/2025,870,3,4.1843376
-19.39543634,-47.38430833,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14974,10/10/2024,03/03/2025,870,3,4.2057686
-19.39631522,-47.38390148,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14975,10/10/2024,03/03/2025,870,3,4.2148004
-19.39627175,-47.38377494,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14976,10/10/2024,03/03/2025,870,3,4.2279906
-19.39616199,-47.3842462,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14977,10/10/2024,03/03/2025,870,3,4.2395964
-19.39618997,-47.38373457,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14978,10/10/2024,03/03/2025,870,3,4.266609
-19.39623861,-47.38407384,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14979,10/10/2024,03/03/2025,870,3,4.2715664
-19.39611336,-47.38390693,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14980,10/10/2024,03/03/2025,870,3,4.294118
-19.39608022,-47.38420583,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14981,10/10/2024,03/03/2025,870,3,4.326438
-19.39627691,-47.38398766,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14982,10/10/2024,03/03/2025,870,3,4.3558893
-19.39615167,-47.38382075,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14983,10/10/2024,03/03/2025,870,3,4.3729787
-19.39604191,-47.38429201,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14984,10/10/2024,03/03/2025,870,3,4.4450655
-19.39523964,-47.3845265,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14985,10/10/2024,03/03/2025,870,3,4.4687324
-19.39623344,-47.38386112,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14986,10/10/2024,03/03/2025,870,3,4.471992
-19.3960036,-47.38437819,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14987,10/10/2024,03/03/2025,870,3,4.4782906
-19.39539803,-47.38439451,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14988,10/10/2024,03/03/2025,870,3,4.4895344
-19.39535972,-47.38448069,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14989,10/10/2024,03/03/2025,870,3,4.4982057
-19.39511956,-47.38457231,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14990,10/10/2024,03/03/2025,870,3,4.532315
-19.39527795,-47.38444032,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14991,10/10/2024,03/03/2025,870,3,4.5457187
-19.39619514,-47.38394729,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14992,10/10/2024,03/03/2025,870,3,4.5492287
-19.39531626,-47.38435414,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14993,10/10/2024,03/03/2025,870,3,4.758544
-19.39740112,-47.38370192,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14994,10/10/2024,03/03/2025,870,3,2.9805882
-19.39736281,-47.3837881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14995,10/10/2024,03/03/2025,870,3,3.0432198
-19.39740112,-47.38370192,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14996,10/10/2024,03/03/2025,870,3,2.9805882
-19.39736281,-47.3837881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14997,10/10/2024,03/03/2025,870,3,3.0432198
-19.39740112,-47.38370192,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14998,10/10/2024,03/03/2025,870,3,2.9805882
-19.39736281,-47.3837881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_14999,10/10/2024,03/03/2025,870,3,3.0432198
-19.39740112,-47.38370192,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15000,10/10/2024,03/03/2025,870,3,2.9805882
-19.39736281,-47.3837881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15001,10/10/2024,03/03/2025,870,3,3.0432198
-19.39740112,-47.38370192,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15002,10/10/2024,03/03/2025,870,3,2.9805882
-19.39736281,-47.3837881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15003,10/10/2024,03/03/2025,870,3,3.0432198
-19.39740112,-47.38370192,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15004,10/10/2024,03/03/2025,870,3,2.9805882
-19.39736281,-47.3837881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15005,10/10/2024,03/03/2025,870,3,3.0432198
-19.39508731,-47.38624385,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15006,10/10/2024,03/03/2025,870,3,1.4942908
-19.39517761,-47.38624517,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15007,10/10/2024,03/03/2025,870,3,1.769751
-19.39508856,-47.3861487,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15008,10/10/2024,03/03/2025,870,3,1.8510865
-19.3952679,-47.38624649,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15009,10/10/2024,03/03/2025,870,3,1.8985956
-19.39526665,-47.38634164,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15010,10/10/2024,03/03/2025,870,3,1.9041014
-19.39526915,-47.38615133,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15011,10/10/2024,03/03/2025,870,3,1.9556634
-19.39508606,-47.38633901,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15012,10/10/2024,03/03/2025,870,3,1.9595716
-19.39517636,-47.38634033,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15013,10/10/2024,03/03/2025,870,3,2.0163314
-19.39535819,-47.3862478,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15014,10/10/2024,03/03/2025,870,3,2.037024
-19.39544849,-47.38624912,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15015,10/10/2024,03/03/2025,870,3,2.0429144
-19.39544974,-47.38615396,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15016,10/10/2024,03/03/2025,870,3,2.0794055
-19.39535944,-47.38615265,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15017,10/10/2024,03/03/2025,870,3,2.0871594
-19.39553878,-47.38625044,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15018,10/10/2024,03/03/2025,870,3,2.1037147
-19.39517511,-47.38643548,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15019,10/10/2024,03/03/2025,870,3,2.1137927
-19.39545099,-47.38605881,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15020,10/10/2024,03/03/2025,870,3,2.1234696
-19.39499577,-47.38633769,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15021,10/10/2024,03/03/2025,870,3,2.1805785
-19.39536069,-47.38605749,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15022,10/10/2024,03/03/2025,870,3,2.192959
-19.39508481,-47.38643416,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15023,10/10/2024,03/03/2025,870,3,2.2087321
-19.39481018,-47.38671568,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15024,10/10/2024,03/03/2025,870,3,2.2230122
-19.39535694,-47.38634296,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15025,10/10/2024,03/03/2025,870,3,2.2359765
-19.39554003,-47.38615528,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15026,10/10/2024,03/03/2025,870,3,2.2633815
-19.39480893,-47.38681084,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15027,10/10/2024,03/03/2025,870,3,2.301227
-19.39544724,-47.38634428,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15028,10/10/2024,03/03/2025,870,3,2.3089318
-19.39481143,-47.38662053,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15029,10/10/2024,03/03/2025,870,3,2.3131914
-19.39499452,-47.38643285,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15030,10/10/2024,03/03/2025,870,3,2.3215647
-19.39517885,-47.38615001,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15031,10/10/2024,03/03/2025,870,3,2.3357778
-19.39554128,-47.38606012,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15032,10/10/2024,03/03/2025,870,3,2.3738506
-19.39490172,-47.38662184,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15033,10/10/2024,03/03/2025,870,3,2.3895164
-19.39480768,-47.38690599,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15034,10/10/2024,03/03/2025,870,3,2.4040754
-19.39490422,-47.38643153,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15035,10/10/2024,03/03/2025,870,3,2.4050052
-19.39481268,-47.38652537,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15036,10/10/2024,03/03/2025,870,3,2.4146094
-19.3952654,-47.3864368,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15037,10/10/2024,03/03/2025,870,3,2.420049
-19.39499327,-47.386528,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15038,10/10/2024,03/03/2025,870,3,2.4278262
-19.39508356,-47.38652932,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15039,10/10/2024,03/03/2025,870,3,2.4366047
-19.3952704,-47.38605617,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15040,10/10/2024,03/03/2025,870,3,2.4603534
-19.39553753,-47.38634559,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15041,10/10/2024,03/03/2025,870,3,2.4705634
-19.39490047,-47.386717,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15042,10/10/2024,03/03/2025,870,3,2.4751954
-19.39489547,-47.38709762,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15043,10/10/2024,03/03/2025,870,3,2.4763768
-19.39490297,-47.38652669,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15044,10/10/2024,03/03/2025,870,3,2.4813051
-19.3951801,-47.38605486,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15045,10/10/2024,03/03/2025,870,3,2.4891167
-19.39480518,-47.3870963,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15046,10/10/2024,03/03/2025,870,3,2.4956841
-19.39517386,-47.38653064,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15047,10/10/2024,03/03/2025,870,3,2.4999857
-19.39489672,-47.38700247,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15048,10/10/2024,03/03/2025,870,3,2.5374277
-19.39535569,-47.38643812,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15049,10/10/2024,03/03/2025,870,3,2.569188
-19.39507606,-47.38710026,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15050,10/10/2024,03/03/2025,870,3,2.578721
-19.39480643,-47.38700115,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15051,10/10/2024,03/03/2025,870,3,2.583341
-19.39507356,-47.38729057,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15052,10/10/2024,03/03/2025,870,3,2.5861285
-19.39480268,-47.38728662,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15053,10/10/2024,03/03/2025,870,3,2.5930939
-19.39498702,-47.38700378,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15054,10/10/2024,03/03/2025,870,3,2.6104312
-19.39544599,-47.38643943,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15055,10/10/2024,03/03/2025,870,3,2.6120377
-19.39480393,-47.38719146,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15056,10/10/2024,03/03/2025,870,3,2.6163416
-19.39489422,-47.38719278,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15057,10/10/2024,03/03/2025,870,3,2.6309829
-19.39553628,-47.38644075,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15058,10/10/2024,03/03/2025,870,3,2.6562274
-19.39489297,-47.38728793,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15059,10/10/2024,03/03/2025,870,3,2.6998098
-19.39507731,-47.3870051,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15060,10/10/2024,03/03/2025,870,3,2.7166605
-19.39499202,-47.38662316,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15061,10/10/2024,03/03/2025,870,3,2.7537336
-19.39517261,-47.38662579,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15062,10/10/2024,03/03/2025,870,3,2.754716
-19.39499077,-47.38671832,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15063,10/10/2024,03/03/2025,870,3,2.7649722
-19.3952629,-47.38662711,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15064,10/10/2024,03/03/2025,870,3,2.780583
-19.39526415,-47.38653195,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15065,10/10/2024,03/03/2025,870,3,2.7924125
-19.39563158,-47.38606144,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15066,10/10/2024,03/03/2025,870,3,2.8027341
-19.39507481,-47.38719541,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15067,10/10/2024,03/03/2025,870,3,2.8180516
-19.39516886,-47.38691126,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15068,10/10/2024,03/03/2025,870,3,2.82311
-19.39498577,-47.38709894,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15069,10/10/2024,03/03/2025,870,3,2.8633797
-19.3952604,-47.38681742,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15070,10/10/2024,03/03/2025,870,3,2.8794258
-19.39498327,-47.38728925,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15071,10/10/2024,03/03/2025,870,3,2.884769
-19.39517011,-47.38681611,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15072,10/10/2024,03/03/2025,870,3,2.8882391
-19.39517136,-47.38672095,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15073,10/10/2024,03/03/2025,870,3,2.8933053
-19.39535444,-47.38653327,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15074,10/10/2024,03/03/2025,870,3,2.909085
-19.39526165,-47.38672227,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15075,10/10/2024,03/03/2025,870,3,2.9149537
-19.39508231,-47.38662448,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15076,10/10/2024,03/03/2025,870,3,2.9170253
-19.39507856,-47.38690994,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15077,10/10/2024,03/03/2025,870,3,2.919979
-19.39498452,-47.38719409,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15078,10/10/2024,03/03/2025,870,3,2.955396
-19.39507981,-47.38681479,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15079,10/10/2024,03/03/2025,870,3,2.966524
-19.39563033,-47.3861566,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15080,10/10/2024,03/03/2025,870,3,3.0001574
-19.39535319,-47.38662843,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15081,10/10/2024,03/03/2025,870,3,3.0328746
-19.39535195,-47.38672358,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15082,10/10/2024,03/03/2025,870,3,3.0366104
-19.39508106,-47.38671963,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15083,10/10/2024,03/03/2025,870,3,3.04251
-19.39544474,-47.38653459,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15084,10/10/2024,03/03/2025,870,3,3.0447135
-19.39544349,-47.38662974,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15085,10/10/2024,03/03/2025,870,3,3.1102617
-19.39516761,-47.38700642,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15086,10/10/2024,03/03/2025,870,3,3.1105251
-19.39516386,-47.38729189,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15087,10/10/2024,03/03/2025,870,3,3.1279387
-19.39525915,-47.38691258,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15088,10/10/2024,03/03/2025,870,3,3.1566248
-19.3953507,-47.38681874,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15089,10/10/2024,03/03/2025,870,3,3.177745
-19.39544224,-47.3867249,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15090,10/10/2024,03/03/2025,870,3,3.2077127
-19.39516511,-47.38719673,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15091,10/10/2024,03/03/2025,870,3,3.2425702
-19.39562908,-47.38625175,05/05/2024,glauber,ribeirao,pivo,gener,soja,brasmax_15092,10/10/2024,03/03/2025,870,3,3.258183
